Gene ID,Tissue
ENSG00000186526,Prostate gland
ENSG00000186652,Placenta
ENSG00000186710,Fallopian Tube
ENSG00000186714,Testis
ENSG00000186732,Cerebral Cortex
ENSG00000186788,Testis
ENSG00000186790,Testis
ENSG00000186832,Esophagus
ENSG00000186844,Skin
ENSG00000186847,Skin
ENSG00000186868,Cerebral Cortex
ENSG00000186910,Liver
ENSG00000186971,Adrenal Gland
ENSG00000186973,Fallopian Tube
ENSG00000187003,Testis
ENSG00000187005,Skin
ENSG00000187021,Pancreas
ENSG00000187045,Liver
ENSG00000187105,Testis
ENSG00000187122,Cerebral Cortex
ENSG00000187135,Cerebral Cortex
ENSG00000187144,Testis
ENSG00000187151,Ovary
ENSG00000187166,Testis
ENSG00000187170,Skin
ENSG00000187173,Skin
ENSG00000187180,Skin
ENSG00000187191,Testis
ENSG00000187223,Skin
ENSG00000187238,Tonsil
ENSG00000187268,Spleen
ENSG00000187272,Tonsil
ENSG00000187288,Adipose
ENSG00000187475,Testis
ENSG00000187492,Fallopian Tube
ENSG00000187516,Testis
ENSG00000187533,Salivary Gland
ENSG00000187545,Liver
ENSG00000187550,Heart
ENSG00000187581,Testis
ENSG00000187658,Testis
ENSG00000187672,Cerebral Cortex
ENSG00000187689,Tonsil
ENSG00000187701,Testis
ENSG00000187730,Cerebral Cortex
ENSG00000187753,Testis
ENSG00000187754,Testis
ENSG00000187758,Liver
ENSG00000187772,Placenta
ENSG00000187775,Testis
ENSG00000187783,Kidney
ENSG00000187791,Testis
ENSG00000187806,Testis
ENSG00000187833,Testis
ENSG00000187902,Cerebral Cortex
ENSG00000187918,Testis
ENSG00000187969,Testis
ENSG00000187997,Bone Marrow
ENSG00000188032,Testis
ENSG00000188037,Skeletal Muscle
ENSG00000188050,Testis
ENSG00000188089,Skin
ENSG00000188120,Stomach
ENSG00000188162,Testis
ENSG00000188163,Testis
ENSG00000188191,Cerebral Cortex
ENSG00000188269,Testis
ENSG00000188293,Esophagus
ENSG00000188312,Skin
ENSG00000188334,Testis
ENSG00000188340,Bone Marrow
ENSG00000188368,Testis
ENSG00000188375,Testis
ENSG00000188386,Testis
ENSG00000188393,Skin
ENSG00000188396,Fallopian Tube
ENSG00000188408,Testis
ENSG00000188425,Testis
ENSG00000188467,Skin
ENSG00000188508,Skin
ENSG00000188580,Cerebral Cortex
ENSG00000188585,Testis
ENSG00000188624,Skin
ENSG00000188659,Fallopian Tube
ENSG00000188672,Bone Marrow
ENSG00000188674,Cerebral Cortex
ENSG00000188676,Placenta
ENSG00000188716,Skeletal Muscle
ENSG00000188782,Testis
ENSG00000188800,Testis
ENSG00000188816,Kidney
ENSG00000188817,Fallopian Tube
ENSG00000188909,Testis
ENSG00000189023,Testis
ENSG00000189037,Testis
ENSG00000189052,Placenta
ENSG00000189064,Testis
ENSG00000189068,Bone Marrow
ENSG00000189090,Skin
ENSG00000189099,Testis
ENSG00000189132,Testis
ENSG00000189134,Testis
ENSG00000189139,Testis
ENSG00000189167,Testis
ENSG00000189181,Cerebral Cortex
ENSG00000189182,Skin
ENSG00000189186,Testis
ENSG00000189252,Testis
ENSG00000189253,Placenta
ENSG00000189269,Testis
ENSG00000189299,Testis
ENSG00000189326,Testis
ENSG00000189357,Testis
ENSG00000189375,Testis
ENSG00000189401,Testis
ENSG00000189433,Skin
ENSG00000196074,Testis
ENSG00000196091,Skeletal Muscle
ENSG00000196119,Testis
ENSG00000196136,Liver
ENSG00000196184,Testis
ENSG00000196188,Stomach
ENSG00000196218,Skeletal Muscle
ENSG00000196224,Testis
ENSG00000196242,Testis
ENSG00000196260,Lung
ENSG00000196296,Skeletal Muscle
ENSG00000196335,Testis
ENSG00000196341,Testis
ENSG00000196344,Esophagus
ENSG00000196350,Testis
ENSG00000196361,Cerebral Cortex
ENSG00000196371,Bone Marrow
ENSG00000196376,Cerebral Cortex
ENSG00000196406,Testis
ENSG00000196407,Skin
ENSG00000196408,Duodenum
ENSG00000196415,Bone Marrow
ENSG00000196475,Testis
ENSG00000196539,Spleen
ENSG00000196553,Testis
ENSG00000196565,Placenta
ENSG00000196578,Testis
ENSG00000196589,Testis
ENSG00000196600,Liver
ENSG00000196632,Testis
ENSG00000196734,Skin
ENSG00000196778,Appendix
ENSG00000196800,Rectum
ENSG00000196811,Skeletal Muscle
ENSG00000196839,Duodenum
ENSG00000196860,Testis
ENSG00000196862,Testis
ENSG00000196876,Cerebral Cortex
ENSG00000196944,Cerebral Cortex
ENSG00000196946,Testis
ENSG00000196990,Cerebral Cortex
ENSG00000197084,Skin
ENSG00000197106,Cerebral Cortex
ENSG00000197123,Testis
ENSG00000197125,Duodenum
ENSG00000197140,Testis
ENSG00000197172,Testis
ENSG00000197181,Testis
ENSG00000197213,Testis
ENSG00000197249,Liver
ENSG00000197279,Testis
ENSG00000197309,Testis
ENSG00000197353,Esophagus
ENSG00000197403,Bone Marrow
ENSG00000197408,Liver
ENSG00000197430,Cerebral Cortex
ENSG00000197437,Testis
ENSG00000197561,Bone Marrow
ENSG00000197587,Testis
ENSG00000197591,Thyroid Gland
ENSG00000197616,Heart
ENSG00000197641,Esophagus
ENSG00000197651,Testis
ENSG00000197658,Kidney
ENSG00000197683,Placenta
ENSG00000197706,Testis
ENSG00000197766,Adipose
ENSG00000197768,Testis
ENSG00000197849,Testis
ENSG00000197870,Salivary Gland
ENSG00000197891,Kidney
ENSG00000197901,Kidney
ENSG00000197953,Skin
ENSG00000197959,Cerebral Cortex
ENSG00000197971,Cerebral Cortex
ENSG00000198021,Testis
ENSG00000198028,Testis
ENSG00000198033,Testis
ENSG00000198039,Skin
ENSG00000198062,Prostate gland
ENSG00000198077,Liver
ENSG00000198099,Liver
ENSG00000198104,Kidney
ENSG00000198156,Testis
ENSG00000198157,Testis
ENSG00000198173,Testis
ENSG00000198216,Cerebral Cortex
ENSG00000198283,Testis
ENSG00000198326,Testis
ENSG00000198336,Heart
ENSG00000198390,Testis
ENSG00000198398,Kidney
ENSG00000198445,Testis
ENSG00000198467,Skeletal Muscle
ENSG00000198553,Fallopian Tube
ENSG00000198573,Testis
ENSG00000198626,Heart
ENSG00000198650,Liver
ENSG00000198670,Liver
ENSG00000198673,Cerebral Cortex
ENSG00000198681,Testis
ENSG00000198689,Cerebral Cortex
ENSG00000198704,Testis
ENSG00000198723,Testis
ENSG00000198754,Testis
ENSG00000198759,Placenta
ENSG00000198765,Testis
ENSG00000198794,Cerebral Cortex
ENSG00000198798,Testis
ENSG00000198812,Heart
ENSG00000198822,Cerebral Cortex
ENSG00000198854,Skin
ENSG00000198870,Testis
ENSG00000198881,Skeletal Muscle
ENSG00000198967,Bone Marrow
ENSG00000203661,Prostate gland
ENSG00000203697,Stomach
ENSG00000203733,Testis
ENSG00000203734,Fallopian Tube
ENSG00000203757,Bone Marrow
ENSG00000203772,Cerebral Cortex
ENSG00000203782,Skin
ENSG00000203783,Testis
ENSG00000203784,Testis
ENSG00000203786,Skin
ENSG00000203795,Testis
ENSG00000203812,Bone Marrow
ENSG00000203857,Placenta
ENSG00000203859,Adrenal Gland
ENSG00000203877,Cerebral Cortex
ENSG00000203907,Testis
ENSG00000203909,Testis
ENSG00000203910,Testis
ENSG00000203923,Testis
ENSG00000203933,Testis
ENSG00000203942,Testis
ENSG00000203985,Fallopian Tube
ENSG00000204006,Testis
ENSG00000204007,Testis
ENSG00000204010,Bone Marrow
ENSG00000204019,Testis
ENSG00000204020,Skin
ENSG00000204021,Skin
ENSG00000204022,Testis
ENSG00000204025,Testis
ENSG00000204086,Testis
ENSG00000204140,Pancreas
ENSG00000204193,Testis
ENSG00000204195,Skin
ENSG00000204246,Testis
ENSG00000204278,Cerebral Cortex
ENSG00000204279,Testis
ENSG00000204296,Testis
ENSG00000204300,Testis
ENSG00000204305,Lung
ENSG00000204334,Testis
ENSG00000204363,Testis
ENSG00000204382,Testis
ENSG00000204390,Testis
ENSG00000204414,Placenta
ENSG00000204421,Skin
ENSG00000204442,Cerebral Cortex
ENSG00000204449,Testis
ENSG00000204479,Testis
ENSG00000204480,Testis
ENSG00000204501,Liver
ENSG00000204511,Kidney
ENSG00000204538,Skin
ENSG00000204544,Esophagus
ENSG00000204548,Testis
ENSG00000204595,Placenta
ENSG00000204613,Bone Marrow
ENSG00000204632,Placenta
ENSG00000204640,Testis
ENSG00000204655,Cerebral Cortex
ENSG00000204659,Testis
ENSG00000204669,Testis
ENSG00000204671,Testis
ENSG00000204688,Testis
ENSG00000204694,Testis
ENSG00000204695,Testis
ENSG00000204701,Testis
ENSG00000204704,Testis
ENSG00000204849,Testis
ENSG00000204866,Skin
ENSG00000204887,Skin
ENSG00000204897,Testis
ENSG00000204913,Testis
ENSG00000204930,Testis
ENSG00000204941,Placenta
ENSG00000204950,Fallopian Tube
ENSG00000204952,Testis
ENSG00000204979,Testis
ENSG00000204983,Pancreas
ENSG00000205002,Testis
ENSG00000205078,Testis
ENSG00000205085,Testis
ENSG00000205108,Testis
ENSG00000205111,Testis
ENSG00000205116,Cerebral Cortex
ENSG00000205143,Liver
ENSG00000205177,Testis
ENSG00000205279,Kidney
ENSG00000205301,Testis
ENSG00000205359,Testis
ENSG00000205409,Placenta
ENSG00000205420,Esophagus
ENSG00000205442,Testis
ENSG00000205445,Fallopian Tube
ENSG00000205456,Testis
ENSG00000205457,Testis
ENSG00000205639,Bone Marrow
ENSG00000205642,Testis
ENSG00000205649,Salivary Gland
ENSG00000205678,Heart
ENSG00000205693,Testis
ENSG00000205777,Testis
ENSG00000205795,Kidney
ENSG00000205832,Testis
ENSG00000205835,Fallopian Tube
ENSG00000205857,Testis
ENSG00000205858,Testis
ENSG00000205882,Testis
ENSG00000205899,Cerebral Cortex
ENSG00000205916,Testis
ENSG00000205927,Cerebral Cortex
ENSG00000206026,Testis
ENSG00000206043,Testis
ENSG00000206047,Bone Marrow
ENSG00000206102,Testis
ENSG00000206105,Testis
ENSG00000206177,Bone Marrow
ENSG00000206181,Testis
ENSG00000206199,Fallopian Tube
ENSG00000206260,Testis
ENSG00000206422,Skeletal Muscle
ENSG00000206531,Testis
ENSG00000206535,Testis
ENSG00000206549,Testis
ENSG00000211448,Thyroid Gland
ENSG00000211656,Urinary Bladder
ENSG00000211819,Testis
ENSG00000211905,Duodenum
ENSG00000211968,Urinary Bladder
ENSG00000211973,Urinary Bladder
ENSG00000212122,Testis
ENSG00000212123,Testis
ENSG00000212710,Testis
ENSG00000212721,Lymph Node
ENSG00000212900,Esophagus
ENSG00000212901,Skin
ENSG00000212933,Testis
ENSG00000212935,Bone Marrow
ENSG00000213023,Cerebral Cortex
ENSG00000213030,Placenta
ENSG00000213190,Cerebral Cortex
ENSG00000213215,Placenta
ENSG00000213218,Placenta
ENSG00000213265,Testis
ENSG00000213401,Testis
ENSG00000213471,Testis
ENSG00000213512,Liver
ENSG00000213578,Prostate gland
ENSG00000213648,Rectum
ENSG00000213714,Testis
ENSG00000213760,Cerebral Cortex
ENSG00000213927,Skin
ENSG00000213934,Placenta
ENSG00000213973,Testis
ENSG00000214107,Testis
ENSG00000214274,Liver
ENSG00000214324,Testis
ENSG00000214336,Placenta
ENSG00000214360,Testis
ENSG00000214435,Adrenal Gland
ENSG00000214681,Testis
ENSG00000214686,Testis
ENSG00000214711,Esophagus
ENSG00000214782,Duodenum
ENSG00000214814,Stomach
ENSG00000214819,Testis
ENSG00000214842,Testis
ENSG00000214866,Testis
ENSG00000214872,Skeletal Muscle
ENSG00000214897,Testis
ENSG00000214929,Testis
ENSG00000214946,Testis
ENSG00000215113,Testis
ENSG00000215131,Testis
ENSG00000215182,Stomach
ENSG00000215187,Adrenal Gland
ENSG00000215203,Testis
ENSG00000215218,Cerebral Cortex
ENSG00000215262,Testis
ENSG00000215343,Testis
ENSG00000215356,Testis
ENSG00000215372,Testis
ENSG00000215474,Testis
ENSG00000215529,Testis
ENSG00000215704,Pancreas
ENSG00000215817,Testis
ENSG00000215906,Testis
ENSG00000215910,Testis
ENSG00000216937,Testis
ENSG00000217442,Testis
ENSG00000218305,Testis
ENSG00000218819,Testis
ENSG00000218823,Testis
ENSG00000219073,Pancreas
ENSG00000221813,Testis
ENSG00000221826,Placenta
ENSG00000221843,Testis
ENSG00000221867,Testis
ENSG00000221882,Testis
ENSG00000221888,Testis
ENSG00000221900,Testis
ENSG00000221933,Spleen
ENSG00000221938,Testis
ENSG00000221946,Cerebral Cortex
ENSG00000221986,Heart
ENSG00000221989,Rectum
ENSG00000222018,Rectum
ENSG00000222028,Testis
ENSG00000222046,Fallopian Tube
ENSG00000223591,Testis
ENSG00000223601,Testis
ENSG00000223609,Bone Marrow
ENSG00000224107,Testis
ENSG00000224383,Fallopian Tube
ENSG00000224586,Testis
ENSG00000224659,Testis
ENSG00000224960,Testis
ENSG00000225396,Testis
ENSG00000226372,Testis
ENSG00000226650,Testis
ENSG00000226763,Testis
ENSG00000226887,Placenta
ENSG00000226941,Testis
ENSG00000227059,Testis
ENSG00000227234,Testis
ENSG00000227729,Heart
ENSG00000227868,Testis
ENSG00000228075,Testis
ENSG00000228278,Liver
ENSG00000228567,Testis
ENSG00000228836,Testis
ENSG00000228927,Testis
ENSG00000229183,Stomach
ENSG00000229314,Liver
ENSG00000229549,Testis
ENSG00000229859,Stomach
ENSG00000229894,Testis
ENSG00000229924,Fallopian Tube
ENSG00000229972,Testis
ENSG00000230054,Testis
ENSG00000230062,Fallopian Tube
ENSG00000230561,Testis
ENSG00000230601,Testis
ENSG00000231256,Testis
ENSG00000231274,Heart
ENSG00000231824,Adrenal Gland
ENSG00000231852,Adrenal Gland
ENSG00000231924,Placenta
ENSG00000231989,Testis
ENSG00000232113,Testis
ENSG00000233232,Testis
ENSG00000233436,Testis
ENSG00000233701,Testis
ENSG00000233803,Testis
ENSG00000233932,Cerebral Cortex
ENSG00000234068,Testis
ENSG00000234409,Testis
ENSG00000234414,Testis
ENSG00000234438,Skeletal Muscle
ENSG00000234469,Testis
ENSG00000234511,Testis
ENSG00000234560,Testis
ENSG00000234776,Testis
ENSG00000234828,Testis
ENSG00000234906,Liver
ENSG00000235608,Testis
ENSG00000235631,Testis
ENSG00000235699,Testis
ENSG00000235711,Cerebral Cortex
ENSG00000235942,Skin
ENSG00000236027,Testis
ENSG00000236032,Testis
ENSG00000236279,Cerebral Cortex
ENSG00000236396,Testis
ENSG00000236424,Testis
ENSG00000236444,Testis
ENSG00000236446,Testis
ENSG00000236761,Testis
ENSG00000236980,Testis
ENSG00000236981,Testis
ENSG00000237136,Testis
ENSG00000237353,Testis
ENSG00000237452,Testis
ENSG00000237521,Testis
ENSG00000237524,Testis
ENSG00000237700,Liver
ENSG00000237763,Salivary Gland
ENSG00000238205,Testis
ENSG00000238210,Testis
ENSG00000238269,Testis
ENSG00000239474,Skeletal Muscle
ENSG00000239605,Testis
ENSG00000239620,Testis
ENSG00000239810,Testis
ENSG00000239839,Bone Marrow
ENSG00000239862,Tonsil
ENSG00000239886,Testis
ENSG00000240021,Testis
ENSG00000240038,Pancreas
ENSG00000240045,Skeletal Muscle
ENSG00000240204,Testis
ENSG00000240386,Skin
ENSG00000240694,Cerebral Cortex
ENSG00000240720,Testis
ENSG00000240747,Testis
ENSG00000240764,Cerebral Cortex
ENSG00000241119,Kidney
ENSG00000241128,Testis
ENSG00000241294,Urinary Bladder
ENSG00000241322,Testis
ENSG00000241476,Testis
ENSG00000241595,Tonsil
ENSG00000241794,Esophagus
ENSG00000242220,Testis
ENSG00000242221,Placenta
ENSG00000242389,Testis
ENSG00000242419,Cerebral Cortex
ENSG00000242441,Testis
ENSG00000242550,Bone Marrow
ENSG00000242715,Testis
ENSG00000242875,Testis
ENSG00000242950,Placenta
ENSG00000243130,Placenta
ENSG00000243137,Placenta
ENSG00000243480,Pancreas
ENSG00000243543,Testis
ENSG00000243566,Lung
ENSG00000243729,Testis
ENSG00000243910,Fallopian Tube
ENSG00000243978,Testis
ENSG00000244020,Heart
ENSG00000244057,Tonsil
ENSG00000244122,Esophagus
ENSG00000244219,Testis
ENSG00000244234,Testis
ENSG00000244411,Testis
ENSG00000244414,Liver
ENSG00000244474,Liver
ENSG00000244476,Placenta
ENSG00000244588,Testis
ENSG00000244617,Skin
ENSG00000244734,Bone Marrow
ENSG00000247595,Testis
ENSG00000248099,Testis
ENSG00000248109,Prostate gland
ENSG00000248385,Bone Marrow
ENSG00000248483,Testis
ENSG00000248713,Skeletal Muscle
ENSG00000248746,Skeletal Muscle
ENSG00000249139,Testis
ENSG00000249693,Testis
ENSG00000249715,Testis
ENSG00000249861,Placenta
ENSG00000249961,Testis
ENSG00000250305,Thyroid Gland
ENSG00000250361,Bone Marrow
ENSG00000250423,Testis
ENSG00000250719,Testis
ENSG00000250799,Kidney
ENSG00000251258,Testis
ENSG00000253506,Testis
ENSG00000253626,Testis
ENSG00000254647,Pancreas
ENSG00000255009,Urinary Bladder
ENSG00000255150,Testis
ENSG00000255181,Testis
ENSG00000255251,Testis
ENSG00000255359,Testis
ENSG00000255393,Testis
ENSG00000255501,Skin
ENSG00000255524,Testis
ENSG00000255587,Bone Marrow
ENSG00000255974,Liver
ENSG00000256269,Bone Marrow
ENSG00000256394,Duodenum
ENSG00000256671,Fallopian Tube
ENSG00000256713,Stomach
ENSG00000256797,Skin
ENSG00000256870,Thyroid Gland
ENSG00000256980,Testis
ENSG00000257017,Liver
ENSG00000257987,Testis
ENSG00000258223,Testis
ENSG00000258484,Testis
ENSG00000258713,Testis
ENSG00000258873,Testis
ENSG00000258992,Testis
ENSG00000259224,Testis
ENSG00000259803,Lung
ENSG00000260286,Testis
ENSG00000260287,Testis
ENSG00000260325,Testis
ENSG00000260456,Testis
ENSG00000260734,Testis
ENSG00000260903,Cerebral Cortex
ENSG00000261247,Testis
ENSG00000261272,Esophagus
ENSG00000261509,Testis
ENSG00000261609,Skin
ENSG00000261649,Testis
ENSG00000261678,Cerebral Cortex
ENSG00000261701,Liver
ENSG00000262874,Testis
ENSG00000263201,Testis
ENSG00000263464,Spleen
ENSG00000263639,Prostate gland
ENSG00000263761,Liver
ENSG00000264424,Skeletal Muscle
ENSG00000266200,Pancreas
ENSG00000267710,Skin
ENSG00000267909,Cerebral Cortex
ENSG00000267978,Testis
ENSG00000268182,Cerebral Cortex
ENSG00000268447,Testis
ENSG00000268606,Testis
ENSG00000268629,Testis
ENSG00000268696,Testis
ENSG00000268799,Testis
ENSG00000268940,Testis
ENSG00000268964,Placenta
ENSG00000268988,Testis
ENSG00000269058,Testis
ENSG00000269096,Testis
ENSG00000269405,Testis
ENSG00000269433,Skin
ENSG00000269466,Testis
ENSG00000269502,Ovary
ENSG00000269526,Placenta
ENSG00000269586,Testis
ENSG00000270379,Testis
ENSG00000270765,Fallopian Tube
ENSG00000270806,Testis
ENSG00000271321,Testis
ENSG00000271449,Testis
ENSG00000272031,Cerebral Cortex
ENSG00000272573,Skeletal Muscle
ENSG00000273079,Cerebral Cortex
ENSG00000273111,Testis
ENSG00000273706,Kidney
ENSG00000273976,Testis
ENSG00000274209,Testis
ENSG00000274252,Lung
ENSG00000274274,Testis
ENSG00000274391,Testis
ENSG00000274443,Testis
ENSG00000274588,Adrenal Gland
ENSG00000274600,Testis
ENSG00000274611,Gall Bladder
ENSG00000274618,Bone Marrow
ENSG00000274749,Skin
ENSG00000275004,Testis
ENSG00000275113,Testis
ENSG00000275152,Liver
ENSG00000275489,Testis
ENSG00000275520,Testis
ENSG00000275663,Small Intestine
ENSG00000275722,Testis
ENSG00000275774,Testis
ENSG00000275793,Testis
ENSG00000275896,Pancreas
ENSG00000275969,Testis
ENSG00000276040,Testis
ENSG00000276076,Kidney
ENSG00000276085,Bone Marrow
ENSG00000276240,Rectum
ENSG00000276368,Bone Marrow
ENSG00000276903,Bone Marrow
ENSG00000276950,Testis
ENSG00000277322,Testis
ENSG00000277363,Cerebral Cortex
ENSG00000277531,Cerebral Cortex
ENSG00000277586,Cerebral Cortex
ENSG00000277745,Testis
ENSG00000277865,Testis
ENSG00000277932,Testis
ENSG00000278023,Testis
ENSG00000278057,Testis
ENSG00000278522,Testis
ENSG00000278558,Testis
ENSG00000278685,Testis
ENSG00000279000,Skin
ENSG00000279804,Testis
ENSG00000280094,Placenta
