Gene ID,Tissue
ENSG00000157578,Testis
ENSG00000157617,Adrenal Gland
ENSG00000157653,Testis
ENSG00000157680,Cerebral Cortex
ENSG00000157680,Thyroid Gland
ENSG00000157703,Fallopian Tube
ENSG00000157703,Testis
ENSG00000157734,Lymph Node
ENSG00000157734,Tonsil
ENSG00000157765,Lung
ENSG00000157766,Testis
ENSG00000157782,Cerebral Cortex
ENSG00000157827,Cerebral Cortex
ENSG00000157833,Cerebral Cortex
ENSG00000157851,Cerebral Cortex
ENSG00000157856,Fallopian Tube
ENSG00000157856,Testis
ENSG00000157884,Testis
ENSG00000157890,Cerebral Cortex
ENSG00000157890,Fallopian Tube
ENSG00000157927,Testis
ENSG00000157999,Testis
ENSG00000158008,Cerebral Cortex
ENSG00000158014,Gall Bladder
ENSG00000158014,Kidney
ENSG00000158014,Pancreas
ENSG00000158014,Thyroid Gland
ENSG00000158022,Heart
ENSG00000158022,Skeletal Muscle
ENSG00000158023,Fallopian Tube
ENSG00000158023,Testis
ENSG00000158050,Bone Marrow
ENSG00000158055,Esophagus
ENSG00000158055,Skin
ENSG00000158077,Testis
ENSG00000158089,Kidney
ENSG00000158104,Kidney
ENSG00000158104,Liver
ENSG00000158113,Fallopian Tube
ENSG00000158113,Testis
ENSG00000158125,Duodenum
ENSG00000158125,Liver
ENSG00000158125,Small Intestine
ENSG00000158164,Prostate gland
ENSG00000158220,Lung
ENSG00000158220,Thyroid Gland
ENSG00000158220,Skin
ENSG00000158246,Esophagus
ENSG00000158258,Cerebral Cortex
ENSG00000158258,Ovary
ENSG00000158270,Placenta
ENSG00000158296,Kidney
ENSG00000158352,Lung
ENSG00000158373,Prostate gland
ENSG00000158402,Testis
ENSG00000158423,Fallopian Tube
ENSG00000158423,Testis
ENSG00000158428,Fallopian Tube
ENSG00000158445,Cerebral Cortex
ENSG00000158458,Ovary
ENSG00000158467,Rectum
ENSG00000158473,Appendix
ENSG00000158477,Esophagus
ENSG00000158477,Skin
ENSG00000158481,Lymph Node
ENSG00000158481,Tonsil
ENSG00000158485,Lymph Node
ENSG00000158485,Skin
ENSG00000158486,Fallopian Tube
ENSG00000158486,Testis
ENSG00000158488,Skin
ENSG00000158516,Pancreas
ENSG00000158517,Bone Marrow
ENSG00000158517,Spleen
ENSG00000158525,Testis
ENSG00000158553,Testis
ENSG00000158555,Spleen
ENSG00000158560,Cerebral Cortex
ENSG00000158571,Adipose
ENSG00000158571,Skeletal Muscle
ENSG00000158578,Bone Marrow
ENSG00000158639,Testis
ENSG00000158714,Appendix
ENSG00000158715,Prostate gland
ENSG00000158748,Cerebral Cortex
ENSG00000158748,Lymph Node
ENSG00000158748,Tonsil
ENSG00000158764,Duodenum
ENSG00000158764,Small Intestine
ENSG00000158786,Tonsil
ENSG00000158786,Urinary Bladder
ENSG00000158786,Skin
ENSG00000158806,Cerebral Cortex
ENSG00000158806,Thyroid Gland
ENSG00000158815,Adrenal Gland
ENSG00000158816,Testis
ENSG00000158825,Bone Marrow
ENSG00000158856,Cerebral Cortex
ENSG00000158859,Gall Bladder
ENSG00000158859,Appendix
ENSG00000158865,Cerebral Cortex
ENSG00000158865,Duodenum
ENSG00000158865,Small Intestine
ENSG00000158869,Appendix
ENSG00000158874,Liver
ENSG00000158901,Testis
ENSG00000158901,Thyroid Gland
ENSG00000158955,Kidney
ENSG00000159069,Testis
ENSG00000159082,Cerebral Cortex
ENSG00000159164,Cerebral Cortex
ENSG00000159166,Esophagus
ENSG00000159166,Skin
ENSG00000159167,Placenta
ENSG00000159167,Thyroid Gland
ENSG00000159173,Skeletal Muscle
ENSG00000159176,Smooth Muscle
ENSG00000159182,Prostate gland
ENSG00000159182,Rectum
ENSG00000159184,Prostate gland
ENSG00000159184,Rectum
ENSG00000159189,Spleen
ENSG00000159197,Stomach
ENSG00000159212,Thyroid Gland
ENSG00000159217,Placenta
ENSG00000159217,Testis
ENSG00000159224,Duodenum
ENSG00000159228,Duodenum
ENSG00000159248,Adrenal Gland
ENSG00000159248,Cerebral Cortex
ENSG00000159251,Heart
ENSG00000159261,Kidney
ENSG00000159261,Liver
ENSG00000159263,Esophagus
ENSG00000159263,Stomach
ENSG00000159289,Testis
ENSG00000159307,Ovary
ENSG00000159337,Prostate gland
ENSG00000159337,Skin
ENSG00000159339,Bone Marrow
ENSG00000159374,Bone Marrow
ENSG00000159374,Testis
ENSG00000159387,Adipose
ENSG00000159398,Liver
ENSG00000159409,Adrenal Gland
ENSG00000159409,Cerebral Cortex
ENSG00000159423,Kidney
ENSG00000159450,Placenta
ENSG00000159450,Spleen
ENSG00000159450,Testis
ENSG00000159455,Skin
ENSG00000159495,Testis
ENSG00000159495,Tonsil
ENSG00000159496,Bone Marrow
ENSG00000159516,Skin
ENSG00000159527,Esophagus
ENSG00000159527,Skin
ENSG00000159556,Prostate gland
ENSG00000159588,Fallopian Tube
ENSG00000159618,Tonsil
ENSG00000159625,Testis
ENSG00000159640,Duodenum
ENSG00000159640,Small Intestine
ENSG00000159648,Testis
ENSG00000159650,Liver
ENSG00000159674,Prostate gland
ENSG00000159708,Lung
ENSG00000159708,Placenta
ENSG00000159708,Testis
ENSG00000159713,Fallopian Tube
ENSG00000159723,Adrenal Gland
ENSG00000159723,Lung
ENSG00000159753,Lymph Node
ENSG00000159753,Spleen
ENSG00000159753,Appendix
ENSG00000159761,Testis
ENSG00000159763,Salivary Gland
ENSG00000159784,Cerebral Cortex
ENSG00000159871,Skin
ENSG00000159915,Testis
ENSG00000159958,Lymph Node
ENSG00000159958,Spleen
ENSG00000159958,Tonsil
ENSG00000159961,Gall Bladder
ENSG00000159961,Lymph Node
ENSG00000159961,Placenta
ENSG00000160013,Lung
ENSG00000160014,Cerebral Cortex
ENSG00000160097,Skeletal Muscle
ENSG00000160111,Lung
ENSG00000160111,Prostate gland
ENSG00000160117,Bone Marrow
ENSG00000160145,Cerebral Cortex
ENSG00000160161,Gall Bladder
ENSG00000160161,Testis
ENSG00000160180,Rectum
ENSG00000160180,Small Intestine
ENSG00000160181,Stomach
ENSG00000160182,Stomach
ENSG00000160183,Fallopian Tube
ENSG00000160183,Stomach
ENSG00000160185,Lymph Node
ENSG00000160185,Appendix
ENSG00000160188,Fallopian Tube
ENSG00000160188,Testis
ENSG00000160191,Prostate gland
ENSG00000160200,Thyroid Gland
ENSG00000160201,Bone Marrow
ENSG00000160202,Kidney
ENSG00000160207,Testis
ENSG00000160213,Esophagus
ENSG00000160221,Kidney
ENSG00000160224,Lymph Node
ENSG00000160229,Ovary
ENSG00000160255,Bone Marrow
ENSG00000160282,Kidney
ENSG00000160282,Liver
ENSG00000160284,Testis
ENSG00000160298,Fallopian Tube
ENSG00000160307,Adipose
ENSG00000160307,Cerebral Cortex
ENSG00000160318,Testis
ENSG00000160323,Testis
ENSG00000160336,Prostate gland
ENSG00000160339,Liver
ENSG00000160345,Fallopian Tube
ENSG00000160345,Testis
ENSG00000160349,Fallopian Tube
ENSG00000160349,Testis
ENSG00000160396,Cerebral Cortex
ENSG00000160396,Testis
ENSG00000160401,Fallopian Tube
ENSG00000160460,Cerebral Cortex
ENSG00000160469,Cerebral Cortex
ENSG00000160471,Testis
ENSG00000160472,Fallopian Tube
ENSG00000160505,Testis
ENSG00000160505,Tonsil
ENSG00000160539,Heart
ENSG00000160539,Skeletal Muscle
ENSG00000160593,Spleen
ENSG00000160593,Appendix
ENSG00000160654,Lymph Node
ENSG00000160678,Heart
ENSG00000160678,Skeletal Muscle
ENSG00000160683,Lymph Node
ENSG00000160683,Spleen
ENSG00000160683,Tonsil
ENSG00000160716,Cerebral Cortex
ENSG00000160781,Cerebral Cortex
ENSG00000160791,Appendix
ENSG00000160801,Kidney
ENSG00000160808,Heart
ENSG00000160808,Skeletal Muscle
ENSG00000160838,Fallopian Tube
ENSG00000160838,Testis
ENSG00000160856,Lymph Node
ENSG00000160856,Spleen
ENSG00000160856,Tonsil
ENSG00000160862,Liver
ENSG00000160862,Prostate gland
ENSG00000160862,Salivary Gland
ENSG00000160867,Lung
ENSG00000160868,Duodenum
ENSG00000160868,Liver
ENSG00000160868,Small Intestine
ENSG00000160870,Gall Bladder
ENSG00000160870,Liver
ENSG00000160882,Adrenal Gland
ENSG00000160883,Bone Marrow
ENSG00000160883,Spleen
ENSG00000160886,Testis
ENSG00000160908,Bone Marrow
ENSG00000160951,Kidney
ENSG00000160957,Bone Marrow
ENSG00000160957,Testis
ENSG00000160963,Cerebral Cortex
ENSG00000160963,Prostate gland
ENSG00000160994,Testis
ENSG00000161031,Liver
ENSG00000161036,Testis
ENSG00000161040,Testis
ENSG00000161055,Lung
ENSG00000161055,Salivary Gland
ENSG00000161082,Cerebral Cortex
ENSG00000161133,Cerebral Cortex
ENSG00000161133,Testis
ENSG00000161180,Testis
ENSG00000161243,Skin
ENSG00000161249,Skin
ENSG00000161270,Kidney
ENSG00000161270,Lymph Node
ENSG00000161270,Pancreas
ENSG00000161281,Heart
ENSG00000161281,Skeletal Muscle
ENSG00000161328,Testis
ENSG00000161405,Lymph Node
ENSG00000161405,Spleen
ENSG00000161405,Tonsil
ENSG00000161509,Thyroid Gland
ENSG00000161513,Adrenal Gland
ENSG00000161594,Testis
ENSG00000161609,Testis
ENSG00000161610,Duodenum
ENSG00000161610,Testis
ENSG00000161634,Skeletal Muscle
ENSG00000161634,Testis
ENSG00000161640,Ovary
ENSG00000161640,Spleen
ENSG00000161642,Skin
ENSG00000161649,Adipose
ENSG00000161649,Placenta
ENSG00000161652,Testis
ENSG00000161653,Duodenum
ENSG00000161653,Small Intestine
ENSG00000161664,Skeletal Muscle
ENSG00000161681,Cerebral Cortex
ENSG00000161682,Cerebral Cortex
ENSG00000161692,Testis
ENSG00000161798,Salivary Gland
ENSG00000161798,Testis
ENSG00000161800,Testis
ENSG00000161835,Bone Marrow
ENSG00000161849,Tonsil
ENSG00000161850,Placenta
ENSG00000161850,Testis
ENSG00000161850,Tonsil
ENSG00000161860,Testis
ENSG00000161888,Bone Marrow
ENSG00000161896,Skeletal Muscle
ENSG00000161896,Thyroid Gland
ENSG00000161905,Lung
ENSG00000161911,Lymph Node
ENSG00000161929,Spleen
ENSG00000161929,Tonsil
ENSG00000161944,Liver
ENSG00000161960,Bone Marrow
ENSG00000161973,Testis
ENSG00000161992,Kidney
ENSG00000161992,Testis
ENSG00000161996,Testis
ENSG00000162004,Fallopian Tube
ENSG00000162006,Fallopian Tube
ENSG00000162009,Adrenal Gland
ENSG00000162009,Prostate gland
ENSG00000162009,Stomach
ENSG00000162039,Testis
ENSG00000162040,Fallopian Tube
ENSG00000162040,Placenta
ENSG00000162040,Skin
ENSG00000162062,Testis
ENSG00000162068,Cerebral Cortex
ENSG00000162068,Testis
ENSG00000162069,Skin
ENSG00000162073,Cerebral Cortex
ENSG00000162078,Salivary Gland
ENSG00000162105,Cerebral Cortex
ENSG00000162129,Testis
ENSG00000162148,Fallopian Tube
ENSG00000162148,Testis
ENSG00000162174,Fallopian Tube
ENSG00000162174,Testis
ENSG00000162188,Cerebral Cortex
ENSG00000162267,Liver
ENSG00000162344,Gall Bladder
ENSG00000162365,Kidney
ENSG00000162365,Liver
ENSG00000162366,Gall Bladder
ENSG00000162366,Kidney
ENSG00000162367,Bone Marrow
ENSG00000162374,Cerebral Cortex
ENSG00000162383,Gall Bladder
ENSG00000162391,Kidney
ENSG00000162391,Small Intestine
ENSG00000162398,Esophagus
ENSG00000162398,Testis
ENSG00000162399,Kidney
ENSG00000162407,Thyroid Gland
ENSG00000162409,Heart
ENSG00000162426,Cerebral Cortex
ENSG00000162433,Kidney
ENSG00000162438,Pancreas
ENSG00000162444,Adipose
ENSG00000162456,Cerebral Cortex
ENSG00000162456,Fallopian Tube
ENSG00000162456,Testis
ENSG00000162460,Duodenum
ENSG00000162460,Kidney
ENSG00000162460,Small Intestine
ENSG00000162461,Duodenum
ENSG00000162461,Small Intestine
ENSG00000162482,Duodenum
ENSG00000162482,Small Intestine
ENSG00000162490,Cerebral Cortex
ENSG00000162493,Placenta
ENSG00000162494,Adrenal Gland
ENSG00000162494,Skeletal Muscle
ENSG00000162520,Smooth Muscle
ENSG00000162543,Fallopian Tube
ENSG00000162545,Cerebral Cortex
ENSG00000162551,Lung
ENSG00000162552,Skin
ENSG00000162571,Fallopian Tube
ENSG00000162571,Testis
ENSG00000162572,Testis
ENSG00000162592,Testis
ENSG00000162594,Adrenal Gland
ENSG00000162594,Testis
ENSG00000162595,Ovary
ENSG00000162598,Fallopian Tube
ENSG00000162598,Testis
ENSG00000162614,Heart
ENSG00000162614,Skeletal Muscle
ENSG00000162620,Testis
ENSG00000162621,Cerebral Cortex
ENSG00000162621,Testis
ENSG00000162624,Testis
ENSG00000162624,Tonsil
ENSG00000162630,Cerebral Cortex
ENSG00000162630,Ovary
ENSG00000162631,Cerebral Cortex
ENSG00000162639,Testis
ENSG00000162641,Testis
ENSG00000162643,Adrenal Gland
ENSG00000162643,Fallopian Tube
ENSG00000162643,Testis
ENSG00000162669,Testis
ENSG00000162670,Cerebral Cortex
ENSG00000162676,Bone Marrow
ENSG00000162687,Ovary
ENSG00000162688,Skeletal Muscle
ENSG00000162692,Spleen
ENSG00000162706,Cerebral Cortex
ENSG00000162711,Bone Marrow
ENSG00000162722,Bone Marrow
ENSG00000162722,Thyroid Gland
ENSG00000162723,Testis
ENSG00000162728,Cerebral Cortex
ENSG00000162734,Cerebral Cortex
ENSG00000162738,Skin
ENSG00000162739,Lymph Node
ENSG00000162739,Spleen
ENSG00000162739,Tonsil
ENSG00000162745,Gall Bladder
ENSG00000162747,Spleen
ENSG00000162747,Appendix
ENSG00000162753,Testis
ENSG00000162755,Testis
ENSG00000162761,Testis
ENSG00000162763,Testis
ENSG00000162769,Small Intestine
ENSG00000162771,Testis
ENSG00000162775,Bone Marrow
ENSG00000162777,Lymph Node
ENSG00000162779,Testis
ENSG00000162782,Testis
ENSG00000162814,Fallopian Tube
ENSG00000162814,Testis
ENSG00000162843,Testis
ENSG00000162873,Ovary
ENSG00000162877,Pancreas
ENSG00000162882,Liver
ENSG00000162891,Adrenal Gland
ENSG00000162891,Smooth Muscle
ENSG00000162892,Lymph Node
ENSG00000162892,Spleen
ENSG00000162892,Tonsil
ENSG00000162894,Lymph Node
ENSG00000162894,Spleen
ENSG00000162894,Tonsil
ENSG00000162896,Colon
ENSG00000162896,Duodenum
ENSG00000162897,Kidney
ENSG00000162897,Lymph Node
ENSG00000162897,Tonsil
ENSG00000162931,Testis
ENSG00000162944,Cerebral Cortex
ENSG00000162949,Rectum
ENSG00000162949,Small Intestine
ENSG00000162951,Cerebral Cortex
ENSG00000162951,Salivary Gland
ENSG00000162975,Cerebral Cortex
ENSG00000162981,Colon
ENSG00000162989,Cerebral Cortex
ENSG00000162992,Cerebral Cortex
ENSG00000162992,Duodenum
ENSG00000162992,Stomach
ENSG00000162998,Spleen
ENSG00000163006,Testis
ENSG00000163012,Testis
ENSG00000163013,Cerebral Cortex
ENSG00000163017,Smooth Muscle
ENSG00000163032,Cerebral Cortex
ENSG00000163040,Fallopian Tube
ENSG00000163040,Testis
ENSG00000163046,Testis
ENSG00000163050,Skeletal Muscle
ENSG00000163060,Fallopian Tube
ENSG00000163060,Testis
ENSG00000163064,Skeletal Muscle
ENSG00000163064,Skin
ENSG00000163071,Fallopian Tube
ENSG00000163071,Testis
ENSG00000163075,Fallopian Tube
ENSG00000163075,Testis
ENSG00000163083,Testis
ENSG00000163092,Heart
ENSG00000163092,Skeletal Muscle
ENSG00000163106,Placenta
ENSG00000163114,Testis
ENSG00000163116,Testis
ENSG00000163121,Salivary Gland
ENSG00000163126,Skeletal Muscle
ENSG00000163132,Endometrium
ENSG00000163141,Esophagus
ENSG00000163141,Skin
ENSG00000163154,Lymph Node
ENSG00000163154,Spleen
ENSG00000163171,Endometrium
ENSG00000163191,Esophagus
ENSG00000163202,Tonsil
ENSG00000163206,Testis
ENSG00000163207,Esophagus
ENSG00000163207,Skin
ENSG00000163209,Esophagus
ENSG00000163216,Esophagus
ENSG00000163217,Liver
ENSG00000163218,Skin
ENSG00000163219,Lymph Node
ENSG00000163220,Bone Marrow
ENSG00000163220,Esophagus
ENSG00000163221,Bone Marrow
ENSG00000163239,Testis
ENSG00000163254,Testis
ENSG00000163263,Fallopian Tube
ENSG00000163263,Testis
ENSG00000163273,Prostate gland
ENSG00000163283,Placenta
ENSG00000163285,Cerebral Cortex
ENSG00000163286,Fallopian Tube
ENSG00000163286,Lung
ENSG00000163288,Cerebral Cortex
ENSG00000163291,Testis
ENSG00000163293,Esophagus
ENSG00000163293,Skin
ENSG00000163295,Duodenum
ENSG00000163295,Small Intestine
ENSG00000163331,Esophagus
ENSG00000163331,Fallopian Tube
ENSG00000163331,Skin
ENSG00000163347,Smooth Muscle
ENSG00000163347,Skin
ENSG00000163352,Thyroid Gland
ENSG00000163352,Skin
ENSG00000163354,Testis
ENSG00000163354,Skin
ENSG00000163357,Testis
ENSG00000163357,Skin
ENSG00000163359,Smooth Muscle
ENSG00000163376,Lymph Node
ENSG00000163376,Tonsil
ENSG00000163377,Adrenal Gland
ENSG00000163380,Heart
ENSG00000163380,Skeletal Muscle
ENSG00000163393,Bone Marrow
ENSG00000163394,Gall Bladder
ENSG00000163394,Stomach
ENSG00000163395,Endometrium
ENSG00000163395,Skeletal Muscle
ENSG00000163395,Testis
ENSG00000163406,Prostate gland
ENSG00000163421,Bone Marrow
ENSG00000163421,Appendix
ENSG00000163424,Testis
ENSG00000163440,Testis
ENSG00000163449,Cerebral Cortex
ENSG00000163462,Cerebral Cortex
ENSG00000163464,Spleen
ENSG00000163464,Appendix
ENSG00000163467,Testis
ENSG00000163472,Esophagus
ENSG00000163472,Prostate gland
ENSG00000163472,Skin
ENSG00000163482,Testis
ENSG00000163485,Cerebral Cortex
ENSG00000163485,Testis
ENSG00000163491,Testis
ENSG00000163492,Heart
ENSG00000163497,Duodenum
ENSG00000163499,Adrenal Gland
ENSG00000163499,Stomach
ENSG00000163501,Colon
ENSG00000163501,Endometrium
ENSG00000163508,Lymph Node
ENSG00000163508,Spleen
ENSG00000163515,Colon
ENSG00000163515,Rectum
ENSG00000163518,Lymph Node
ENSG00000163518,Tonsil
ENSG00000163518,Appendix
ENSG00000163519,Lymph Node
ENSG00000163519,Appendix
ENSG00000163521,Testis
ENSG00000163530,Testis
ENSG00000163531,Cerebral Cortex
ENSG00000163534,Lymph Node
ENSG00000163534,Spleen
ENSG00000163534,Tonsil
ENSG00000163535,Testis
ENSG00000163536,Cerebral Cortex
ENSG00000163539,Cerebral Cortex
ENSG00000163554,Bone Marrow
ENSG00000163563,Bone Marrow
ENSG00000163563,Appendix
ENSG00000163564,Lymph Node
ENSG00000163568,Lymph Node
ENSG00000163568,Tonsil
ENSG00000163576,Fallopian Tube
ENSG00000163576,Testis
ENSG00000163581,Liver
ENSG00000163586,Colon
ENSG00000163586,Duodenum
ENSG00000163586,Liver
ENSG00000163586,Small Intestine
ENSG00000163599,Lymph Node
ENSG00000163599,Tonsil
ENSG00000163599,Appendix
ENSG00000163600,Lymph Node
ENSG00000163600,Tonsil
ENSG00000163618,Cerebral Cortex
ENSG00000163623,Esophagus
ENSG00000163630,Cerebral Cortex
ENSG00000163631,Liver
ENSG00000163632,Cerebral Cortex
ENSG00000163638,Placenta
ENSG00000163645,Testis
ENSG00000163646,Adrenal Gland
ENSG00000163646,Duodenum
ENSG00000163660,Bone Marrow
ENSG00000163661,Bone Marrow
ENSG00000163661,Appendix
ENSG00000163673,Testis
ENSG00000163687,Spleen
ENSG00000163689,Testis
ENSG00000163704,Cerebral Cortex
ENSG00000163705,Testis
ENSG00000163710,Adipose
ENSG00000163734,Appendix
ENSG00000163735,Urinary Bladder
ENSG00000163735,Appendix
ENSG00000163736,Bone Marrow
ENSG00000163736,Spleen
ENSG00000163737,Bone Marrow
ENSG00000163737,Spleen
ENSG00000163739,Spleen
ENSG00000163739,Urinary Bladder
ENSG00000163746,Testis
ENSG00000163749,Testis
ENSG00000163751,Gall Bladder
ENSG00000163762,Spleen
ENSG00000163792,Endometrium
ENSG00000163792,Ovary
ENSG00000163792,Smooth Muscle
ENSG00000163793,Testis
ENSG00000163803,Small Intestine
ENSG00000163806,Testis
ENSG00000163808,Testis
ENSG00000163810,Prostate gland
ENSG00000163815,Spleen
ENSG00000163817,Duodenum
ENSG00000163817,Gall Bladder
ENSG00000163817,Small Intestine
ENSG00000163823,Appendix
ENSG00000163825,Liver
ENSG00000163827,Skeletal Muscle
ENSG00000163827,Thyroid Gland
ENSG00000163833,Heart
ENSG00000163833,Skeletal Muscle
ENSG00000163873,Cerebral Cortex
ENSG00000163874,Bone Marrow
ENSG00000163879,Fallopian Tube
ENSG00000163879,Testis
ENSG00000163884,Ovary
ENSG00000163885,Fallopian Tube
ENSG00000163885,Testis
ENSG00000163888,Adrenal Gland
ENSG00000163888,Cerebral Cortex
ENSG00000163888,Pancreas
ENSG00000163898,Rectum
ENSG00000163898,Stomach
ENSG00000163913,Testis
ENSG00000163914,Cerebral Cortex
ENSG00000163923,Testis
ENSG00000163931,Bone Marrow
ENSG00000163935,Testis
ENSG00000163958,Testis
ENSG00000163959,Liver
ENSG00000163959,Small Intestine
ENSG00000163975,Salivary Gland
ENSG00000163982,Esophagus
ENSG00000163982,Testis
ENSG00000163982,Skin
ENSG00000163993,Bone Marrow
ENSG00000163993,Stomach
ENSG00000163995,Skeletal Muscle
ENSG00000163995,Spleen
ENSG00000164007,Kidney
ENSG00000164007,Placenta
ENSG00000164037,Testis
ENSG00000164045,Testis
ENSG00000164047,Bone Marrow
ENSG00000164049,Pancreas
ENSG00000164053,Testis
ENSG00000164061,Cerebral Cortex
ENSG00000164070,Testis
ENSG00000164076,Cerebral Cortex
ENSG00000164078,Stomach
ENSG00000164078,Skin
ENSG00000164082,Cerebral Cortex
ENSG00000164082,Testis
ENSG00000164087,Testis
ENSG00000164089,Cerebral Cortex
ENSG00000164089,Liver
ENSG00000164093,Placenta
ENSG00000164100,Cerebral Cortex
ENSG00000164100,Spleen
ENSG00000164104,Bone Marrow
ENSG00000164106,Cerebral Cortex
ENSG00000164106,Testis
ENSG00000164107,Endometrium
ENSG00000164107,Smooth Muscle
ENSG00000164112,Cerebral Cortex
ENSG00000164113,Testis
ENSG00000164120,Urinary Bladder
ENSG00000164122,Skeletal Muscle
ENSG00000164123,Testis
ENSG00000164124,Cerebral Cortex
ENSG00000164125,Adrenal Gland
ENSG00000164128,Spleen
ENSG00000164129,Spleen
ENSG00000164161,Lung
ENSG00000164175,Skin
ENSG00000164176,Cerebral Cortex
ENSG00000164185,Fallopian Tube
ENSG00000164185,Testis
ENSG00000164188,Cerebral Cortex
ENSG00000164188,Prostate gland
ENSG00000164199,Adrenal Gland
ENSG00000164220,Gall Bladder
ENSG00000164221,Testis
ENSG00000164237,Kidney
ENSG00000164256,Testis
ENSG00000164265,Lung
ENSG00000164266,Pancreas
ENSG00000164270,Duodenum
ENSG00000164270,Small Intestine
ENSG00000164283,Thyroid Gland
ENSG00000164284,Esophagus
ENSG00000164287,Kidney
ENSG00000164287,Testis
ENSG00000164299,Testis
ENSG00000164303,Kidney
ENSG00000164303,Ovary
ENSG00000164304,Testis
ENSG00000164309,Heart
ENSG00000164309,Skeletal Muscle
ENSG00000164318,Placenta
ENSG00000164325,Kidney
ENSG00000164326,Adrenal Gland
ENSG00000164330,Adipose
ENSG00000164334,Testis
ENSG00000164344,Liver
ENSG00000164362,Duodenum
ENSG00000164362,Lymph Node
ENSG00000164362,Testis
ENSG00000164363,Kidney
ENSG00000164379,Stomach
ENSG00000164379,Urinary Bladder
ENSG00000164393,Fallopian Tube
ENSG00000164393,Skin
ENSG00000164398,Cerebral Cortex
ENSG00000164398,Testis
ENSG00000164399,Testis
ENSG00000164400,Lung
ENSG00000164400,Urinary Bladder
ENSG00000164403,Prostate gland
ENSG00000164404,Testis
ENSG00000164406,Liver
ENSG00000164411,Fallopian Tube
ENSG00000164411,Placenta
ENSG00000164418,Cerebral Cortex
ENSG00000164434,Cerebral Cortex
ENSG00000164438,Small Intestine
ENSG00000164438,Testis
ENSG00000164440,Heart
ENSG00000164440,Skeletal Muscle
ENSG00000164451,Placenta
ENSG00000164458,Lymph Node
ENSG00000164458,Testis
ENSG00000164458,Tonsil
ENSG00000164484,Endometrium
ENSG00000164485,Tonsil
ENSG00000164485,Appendix
ENSG00000164488,Placenta
ENSG00000164500,Testis
ENSG00000164508,Testis
ENSG00000164509,Bone Marrow
ENSG00000164509,Testis
ENSG00000164512,Lymph Node
ENSG00000164512,Testis
ENSG00000164520,Esophagus
ENSG00000164520,Skin
ENSG00000164530,Urinary Bladder
ENSG00000164532,Adrenal Gland
ENSG00000164532,Heart
ENSG00000164542,Testis
ENSG00000164574,Ovary
ENSG00000164588,Cerebral Cortex
ENSG00000164591,Skeletal Muscle
ENSG00000164600,Cerebral Cortex
ENSG00000164604,Cerebral Cortex
ENSG00000164611,Testis
ENSG00000164611,Tonsil
ENSG00000164627,Fallopian Tube
ENSG00000164627,Testis
ENSG00000164638,Adipose
ENSG00000164645,Testis
ENSG00000164647,Prostate gland
ENSG00000164651,Prostate gland
ENSG00000164659,Lung
ENSG00000164674,Thyroid Gland
ENSG00000164675,Testis
ENSG00000164683,Lung
ENSG00000164687,Esophagus
ENSG00000164690,Adrenal Gland
ENSG00000164690,Stomach
ENSG00000164690,Urinary Bladder
ENSG00000164691,Bone Marrow
ENSG00000164692,Gall Bladder
ENSG00000164692,Smooth Muscle
ENSG00000164694,Gall Bladder
ENSG00000164694,Thyroid Gland
ENSG00000164707,Placenta
ENSG00000164729,Testis
ENSG00000164733,Thyroid Gland
ENSG00000164736,Endometrium
ENSG00000164736,Fallopian Tube
ENSG00000164741,Lung
ENSG00000164742,Cerebral Cortex
ENSG00000164743,Testis
ENSG00000164743,Thyroid Gland
ENSG00000164744,Testis
ENSG00000164746,Fallopian Tube
ENSG00000164746,Testis
ENSG00000164749,Duodenum
ENSG00000164749,Small Intestine
ENSG00000164756,Kidney
ENSG00000164756,Pancreas
ENSG00000164761,Thyroid Gland
ENSG00000164776,Skeletal Muscle
ENSG00000164778,Testis
ENSG00000164794,Cerebral Cortex
ENSG00000164796,Cerebral Cortex
ENSG00000164796,Testis
ENSG00000164816,Duodenum
ENSG00000164816,Small Intestine
ENSG00000164821,Bone Marrow
ENSG00000164822,Duodenum
ENSG00000164822,Small Intestine
ENSG00000164825,Kidney
ENSG00000164841,Cerebral Cortex
ENSG00000164849,Adipose
ENSG00000164853,Kidney
ENSG00000164867,Spleen
ENSG00000164871,Fallopian Tube
ENSG00000164871,Testis
ENSG00000164879,Skeletal Muscle
ENSG00000164893,Kidney
ENSG00000164900,Skeletal Muscle
ENSG00000164900,Testis
ENSG00000164920,Endometrium
ENSG00000164920,Fallopian Tube
ENSG00000164929,Cerebral Cortex
ENSG00000164932,Gall Bladder
ENSG00000164932,Placenta
ENSG00000164932,Urinary Bladder
ENSG00000164935,Lung
ENSG00000164946,Endometrium
ENSG00000164946,Smooth Muscle
ENSG00000164949,Endometrium
ENSG00000164949,Gall Bladder
ENSG00000164953,Fallopian Tube
ENSG00000164970,Cerebral Cortex
ENSG00000164972,Fallopian Tube
ENSG00000164972,Testis
ENSG00000164989,Testis
ENSG00000165023,Cerebral Cortex
ENSG00000165030,Bone Marrow
ENSG00000165046,Testis
ENSG00000165059,Testis
ENSG00000165061,Cerebral Cortex
ENSG00000165061,Thyroid Gland
ENSG00000165066,Duodenum
ENSG00000165076,Testis
ENSG00000165078,Prostate gland
ENSG00000165078,Rectum
ENSG00000165084,Cerebral Cortex
ENSG00000165084,Fallopian Tube
ENSG00000165091,Placenta
ENSG00000165091,Urinary Bladder
