Gene ID,Tissue
ENSG00000152766,Stomach
ENSG00000152767,Thyroid Gland
ENSG00000152778,Lung
ENSG00000152779,Kidney
ENSG00000152782,Liver
ENSG00000152784,Prostate gland
ENSG00000152785,Urinary Bladder
ENSG00000152795,Endometrium
ENSG00000152804,Thyroid Gland
ENSG00000152818,Thyroid Gland
ENSG00000152822,Cerebral Cortex
ENSG00000152894,Gall Bladder
ENSG00000152904,Testis
ENSG00000152910,Cerebral Cortex
ENSG00000152926,Adrenal Gland
ENSG00000152932,Cerebral Cortex
ENSG00000152936,Fallopian Tube
ENSG00000152939,Thyroid Gland
ENSG00000152942,Testis
ENSG00000152944,Endometrium
ENSG00000152952,Thyroid Gland
ENSG00000152953,Kidney
ENSG00000152953,Testis
ENSG00000152954,Cerebral Cortex
ENSG00000152969,Cerebral Cortex
ENSG00000152977,Cerebral Cortex
ENSG00000152990,Thyroid Gland
ENSG00000153002,Pancreas
ENSG00000153006,Skin
ENSG00000153012,Smooth Muscle
ENSG00000153015,Testis
ENSG00000153029,Thyroid Gland
ENSG00000153037,Thyroid Gland
ENSG00000153044,Testis
ENSG00000153046,Placenta
ENSG00000153048,Testis
ENSG00000153060,Testis
ENSG00000153064,Lymph Node
ENSG00000153066,Thyroid Gland
ENSG00000153071,Placenta
ENSG00000153086,Kidney
ENSG00000153093,Lung
ENSG00000153094,Lymph Node
ENSG00000153107,Lymph Node
ENSG00000153107,Testis
ENSG00000153113,Esophagus
ENSG00000153130,Cerebral Cortex
ENSG00000153132,Testis
ENSG00000153140,Testis
ENSG00000153147,Testis
ENSG00000153157,Testis
ENSG00000153162,Placenta
ENSG00000153165,Testis
ENSG00000153179,Spleen
ENSG00000153187,Bone Marrow
ENSG00000153201,Thyroid Gland
ENSG00000153207,Testis
ENSG00000153208,Adrenal Gland
ENSG00000153214,Prostate gland
ENSG00000153230,Fallopian Tube
ENSG00000153230,Testis
ENSG00000153233,Cerebral Cortex
ENSG00000153234,Adrenal Gland
ENSG00000153237,Testis
ENSG00000153246,Thyroid Gland
ENSG00000153250,Placenta
ENSG00000153253,Cerebral Cortex
ENSG00000153266,Cerebral Cortex
ENSG00000153283,Lymph Node
ENSG00000153291,Ovary
ENSG00000153292,Urinary Bladder
ENSG00000153294,Skin
ENSG00000153303,Rectum
ENSG00000153310,Appendix
ENSG00000153317,Bone Marrow
ENSG00000153339,Testis
ENSG00000153347,Testis
ENSG00000153391,Testis
ENSG00000153395,Lung
ENSG00000153404,Thyroid Gland
ENSG00000153406,Fallopian Tube
ENSG00000153443,Bone Marrow
ENSG00000153446,Thyroid Gland
ENSG00000153485,Prostate gland
ENSG00000153487,Ovary
ENSG00000153495,Testis
ENSG00000153498,Testis
ENSG00000153531,Heart
ENSG00000153551,Fallopian Tube
ENSG00000153558,Cerebral Cortex
ENSG00000153560,Lymph Node
ENSG00000153561,Esophagus
ENSG00000153563,Spleen
ENSG00000153574,Bone Marrow
ENSG00000153684,Testis
ENSG00000153707,Cerebral Cortex
ENSG00000153714,Placenta
ENSG00000153721,Endometrium
ENSG00000153721,Esophagus
ENSG00000153767,Testis
ENSG00000153774,Ovary
ENSG00000153779,Testis
ENSG00000153786,Lung
ENSG00000153789,Fallopian Tube
ENSG00000153790,Testis
ENSG00000153802,Esophagus
ENSG00000153814,Adrenal Gland
ENSG00000153815,Cerebral Cortex
ENSG00000153820,Heart
ENSG00000153822,Thyroid Gland
ENSG00000153823,Cerebral Cortex
ENSG00000153827,Testis
ENSG00000153832,Fallopian Tube
ENSG00000153879,Thyroid Gland
ENSG00000153885,Skin
ENSG00000153896,Fallopian Tube
ENSG00000153896,Testis
ENSG00000153898,Lymph Node
ENSG00000153902,Adipose
ENSG00000153904,Kidney
ENSG00000153914,Bone Marrow
ENSG00000153922,Bone Marrow
ENSG00000153930,Fallopian Tube
ENSG00000153933,Endometrium
ENSG00000153936,Adrenal Gland
ENSG00000153944,Adrenal Gland
ENSG00000153956,Cerebral Cortex
ENSG00000153975,Bone Marrow
ENSG00000153976,Spleen
ENSG00000153982,Cerebral Cortex
ENSG00000153989,Thyroid Gland
ENSG00000153993,Thyroid Gland
ENSG00000154001,Thyroid Gland
ENSG00000154007,Testis
ENSG00000154016,Lymph Node
ENSG00000154025,Kidney
ENSG00000154027,Cerebral Cortex
ENSG00000154040,Testis
ENSG00000154059,Thyroid Gland
ENSG00000154065,Lung
ENSG00000154079,Fallopian Tube
ENSG00000154080,Fallopian Tube
ENSG00000154096,Smooth Muscle
ENSG00000154099,Testis
ENSG00000154102,Urinary Bladder
ENSG00000154114,Testis
ENSG00000154118,Cerebral Cortex
ENSG00000154122,Prostate gland
ENSG00000154124,Bone Marrow
ENSG00000154127,Placenta
ENSG00000154127,Spleen
ENSG00000154133,Spleen
ENSG00000154134,Ovary
ENSG00000154143,Testis
ENSG00000154144,Cerebral Cortex
ENSG00000154144,Lymph Node
ENSG00000154146,Cerebral Cortex
ENSG00000154153,Cerebral Cortex
ENSG00000154162,Fallopian Tube
ENSG00000154165,Rectum
ENSG00000154174,Thyroid Gland
ENSG00000154175,Gall Bladder
ENSG00000154188,Lung
ENSG00000154217,Cerebral Cortex
ENSG00000154222,Lymph Node
ENSG00000154227,Skin
ENSG00000154229,Cerebral Cortex
ENSG00000154237,Lymph Node
ENSG00000154240,Testis
ENSG00000154252,Colon
ENSG00000154258,Ovary
ENSG00000154262,Liver
ENSG00000154263,Ovary
ENSG00000154265,Skin
ENSG00000154269,Small Intestine
ENSG00000154274,Colon
ENSG00000154277,Cerebral Cortex
ENSG00000154305,Thyroid Gland
ENSG00000154309,Lung
ENSG00000154310,Cerebral Cortex
ENSG00000154319,Thyroid Gland
ENSG00000154328,Testis
ENSG00000154330,Smooth Muscle
ENSG00000154342,Placenta
ENSG00000154358,Skeletal Muscle
ENSG00000154359,Skin
ENSG00000154370,Bone Marrow
ENSG00000154380,Gall Bladder
ENSG00000154415,Skeletal Muscle
ENSG00000154429,Cerebral Cortex
ENSG00000154438,Testis
ENSG00000154447,Thyroid Gland
ENSG00000154451,Appendix
ENSG00000154473,Lymph Node
ENSG00000154478,Cerebral Cortex
ENSG00000154479,Testis
ENSG00000154485,Ovary
ENSG00000154493,Testis
ENSG00000154511,Smooth Muscle
ENSG00000154518,Heart
ENSG00000154529,Skin
ENSG00000154545,Cerebral Cortex
ENSG00000154545,Duodenum
ENSG00000154545,Ovary
ENSG00000154548,Testis
ENSG00000154553,Skeletal Muscle
ENSG00000154556,Thyroid Gland
ENSG00000154582,Testis
ENSG00000154589,Spleen
ENSG00000154611,Testis
ENSG00000154620,Colon
ENSG00000154620,Rectum
ENSG00000154620,Testis
ENSG00000154639,Skin
ENSG00000154640,Fallopian Tube
ENSG00000154642,Skin
ENSG00000154645,Testis
ENSG00000154646,Duodenum
ENSG00000154654,Cerebral Cortex
ENSG00000154655,Testis
ENSG00000154678,Heart
ENSG00000154710,Bone Marrow
ENSG00000154719,Testis
ENSG00000154721,Placenta
ENSG00000154723,Heart
ENSG00000154727,Thyroid Gland
ENSG00000154734,Ovary
ENSG00000154736,Ovary
ENSG00000154743,Ovary
ENSG00000154760,Fallopian Tube
ENSG00000154764,Lung
ENSG00000154767,Ovary
ENSG00000154781,Endometrium
ENSG00000154783,Spleen
ENSG00000154803,Ovary
ENSG00000154813,Smooth Muscle
ENSG00000154814,Lymph Node
ENSG00000154822,Ovary
ENSG00000154832,Lymph Node
ENSG00000154839,Bone Marrow
ENSG00000154845,Esophagus
ENSG00000154856,Skin
ENSG00000154864,Lung
ENSG00000154889,Thyroid Gland
ENSG00000154914,Placenta
ENSG00000154917,Cerebral Cortex
ENSG00000154920,Testis
ENSG00000154928,Cerebral Cortex
ENSG00000154930,Placenta
ENSG00000154945,Cerebral Cortex
ENSG00000154957,Testis
ENSG00000154975,Cerebral Cortex
ENSG00000154978,Lymph Node
ENSG00000154997,Testis
ENSG00000155008,Thyroid Gland
ENSG00000155011,Lung
ENSG00000155016,Ovary
ENSG00000155026,Testis
ENSG00000155034,Cerebral Cortex
ENSG00000155052,Cerebral Cortex
ENSG00000155066,Skin
ENSG00000155085,Testis
ENSG00000155087,Testis
ENSG00000155090,Bone Marrow
ENSG00000155093,Cerebral Cortex
ENSG00000155096,Cerebral Cortex
ENSG00000155097,Cerebral Cortex
ENSG00000155099,Bone Marrow
ENSG00000155100,Cerebral Cortex
ENSG00000155111,Prostate gland
ENSG00000155115,Prostate gland
ENSG00000155158,Skin
ENSG00000155189,Testis
ENSG00000155229,Testis
ENSG00000155249,Testis
ENSG00000155252,Placenta
ENSG00000155254,Smooth Muscle
ENSG00000155256,Fallopian Tube
ENSG00000155265,Skin
ENSG00000155269,Placenta
ENSG00000155275,Ovary
ENSG00000155287,Testis
ENSG00000155304,Cerebral Cortex
ENSG00000155307,Appendix
ENSG00000155313,Testis
ENSG00000155324,Cerebral Cortex
ENSG00000155324,Thyroid Gland
ENSG00000155329,Lymph Node
ENSG00000155330,Testis
ENSG00000155363,Skin
ENSG00000155366,Smooth Muscle
ENSG00000155367,Testis
ENSG00000155368,Prostate gland
ENSG00000155380,Smooth Muscle
ENSG00000155393,Appendix
ENSG00000155428,Testis
ENSG00000155438,Lymph Node
ENSG00000155463,Lymph Node
ENSG00000155465,Kidney
ENSG00000155495,Testis
ENSG00000155506,Thyroid Gland
ENSG00000155508,Bone Marrow
ENSG00000155511,Cerebral Cortex
ENSG00000155530,Testis
ENSG00000155542,Testis
ENSG00000155545,Colon
ENSG00000155561,Lymph Node
ENSG00000155592,Testis
ENSG00000155621,Thyroid Gland
ENSG00000155621,Urinary Bladder
ENSG00000155622,Placenta
ENSG00000155629,Spleen
ENSG00000155636,Thyroid Gland
ENSG00000155657,Skeletal Muscle
ENSG00000155659,Placenta
ENSG00000155660,Thyroid Gland
ENSG00000155666,Liver
ENSG00000155714,Testis
ENSG00000155719,Testis
ENSG00000155729,Thyroid Gland
ENSG00000155744,Cerebral Cortex
ENSG00000155749,Testis
ENSG00000155754,Testis
ENSG00000155755,Skin
ENSG00000155760,Ovary
ENSG00000155760,Prostate gland
ENSG00000155761,Testis
ENSG00000155792,Thyroid Gland
ENSG00000155816,Cerebral Cortex
ENSG00000155827,Testis
ENSG00000155833,Testis
ENSG00000155846,Rectum
ENSG00000155849,Thyroid Gland
ENSG00000155850,Rectum
ENSG00000155858,Cerebral Cortex
ENSG00000155868,Testis
ENSG00000155875,Testis
ENSG00000155876,Endometrium
ENSG00000155886,Cerebral Cortex
ENSG00000155890,Testis
ENSG00000155893,Cerebral Cortex
ENSG00000155897,Cerebral Cortex
ENSG00000155903,Lymph Node
ENSG00000155906,Thyroid Gland
ENSG00000155918,Esophagus
ENSG00000155926,Appendix
ENSG00000155957,Thyroid Gland
ENSG00000155959,Cerebral Cortex
ENSG00000155961,Cerebral Cortex
ENSG00000155962,Spleen
ENSG00000155966,Placenta
ENSG00000155970,Cerebral Cortex
ENSG00000155974,Thyroid Gland
ENSG00000155975,Testis
ENSG00000155980,Cerebral Cortex
ENSG00000156006,Liver
ENSG00000156009,Placenta
ENSG00000156011,Cerebral Cortex
ENSG00000156017,Thyroid Gland
ENSG00000156026,Stomach
ENSG00000156030,Spleen
ENSG00000156042,Testis
ENSG00000156049,Thyroid Gland
ENSG00000156050,Ovary
ENSG00000156052,Cerebral Cortex
ENSG00000156076,Lung
ENSG00000156096,Liver
ENSG00000156097,Cerebral Cortex
ENSG00000156103,Cerebral Cortex
ENSG00000156110,Thyroid Gland
ENSG00000156113,Smooth Muscle
ENSG00000156127,Lymph Node
ENSG00000156136,Lymph Node
ENSG00000156140,Ovary
ENSG00000156140,Testis
ENSG00000156150,Fallopian Tube
ENSG00000156162,Thyroid Gland
ENSG00000156170,Thyroid Gland
ENSG00000156171,Spleen
ENSG00000156172,Ovary
ENSG00000156194,Testis
ENSG00000156206,Fallopian Tube
ENSG00000156218,Endometrium
ENSG00000156219,Testis
ENSG00000156222,Small Intestine
ENSG00000156232,Bone Marrow
ENSG00000156234,Spleen
ENSG00000156239,Ovary
ENSG00000156253,Thyroid Gland
ENSG00000156256,Thyroid Gland
ENSG00000156261,Tonsil
ENSG00000156265,Gall Bladder
ENSG00000156269,Testis
ENSG00000156273,Bone Marrow
ENSG00000156282,Esophagus
ENSG00000156284,Kidney
ENSG00000156298,Cerebral Cortex
ENSG00000156299,Skin
ENSG00000156304,Lymph Node
ENSG00000156304,Testis
ENSG00000156313,Fallopian Tube
ENSG00000156345,Testis
ENSG00000156374,Testis
ENSG00000156381,Duodenum
ENSG00000156384,Testis
ENSG00000156395,Cerebral Cortex
ENSG00000156398,Kidney
ENSG00000156411,Cerebral Cortex
ENSG00000156413,Kidney
ENSG00000156414,Testis
ENSG00000156427,Heart
ENSG00000156453,Cerebral Cortex
ENSG00000156463,Skin
ENSG00000156466,Placenta
ENSG00000156467,Heart
ENSG00000156469,Endometrium
ENSG00000156471,Thyroid Gland
ENSG00000156471,Tonsil
ENSG00000156475,Cerebral Cortex
ENSG00000156482,Ovary
ENSG00000156486,Cerebral Cortex
ENSG00000156500,Ovary
ENSG00000156502,Bone Marrow
ENSG00000156504,Testis
ENSG00000156508,Ovary
ENSG00000156509,Testis
ENSG00000156510,Duodenum
ENSG00000156515,Cerebral Cortex
ENSG00000156521,Testis
ENSG00000156531,Ovary
ENSG00000156535,Skin
ENSG00000156564,Cerebral Cortex
ENSG00000156574,Testis
ENSG00000156575,Bone Marrow
ENSG00000156587,Spleen
ENSG00000156599,Thyroid Gland
ENSG00000156603,Testis
ENSG00000156639,Testis
ENSG00000156642,Smooth Muscle
ENSG00000156650,Ovary
ENSG00000156671,Cerebral Cortex
ENSG00000156675,Lung
ENSG00000156687,Cerebral Cortex
ENSG00000156689,Gall Bladder
ENSG00000156697,Tonsil
ENSG00000156709,Kidney
ENSG00000156711,Skin
ENSG00000156735,Cerebral Cortex
ENSG00000156738,Tonsil
ENSG00000156787,Lymph Node
ENSG00000156795,Ovary
ENSG00000156802,Testis
ENSG00000156804,Endometrium
ENSG00000156831,Endometrium
ENSG00000156831,Thyroid Gland
ENSG00000156853,Testis
ENSG00000156858,Spleen
ENSG00000156860,Testis
ENSG00000156869,Placenta
ENSG00000156873,Testis
ENSG00000156875,Bone Marrow
ENSG00000156876,Testis
ENSG00000156885,Skeletal Muscle
ENSG00000156886,Spleen
ENSG00000156920,Duodenum
ENSG00000156925,Cerebral Cortex
ENSG00000156928,Testis
ENSG00000156931,Testis
ENSG00000156931,Thyroid Gland
ENSG00000156958,Thyroid Gland
ENSG00000156959,Cerebral Cortex
ENSG00000156966,Rectum
ENSG00000156968,Thyroid Gland
ENSG00000156970,Testis
ENSG00000156973,Testis
ENSG00000156976,Ovary
ENSG00000156983,Testis
ENSG00000156990,Testis
ENSG00000157005,Stomach
ENSG00000157014,Lymph Node
ENSG00000157017,Stomach
ENSG00000157020,Placenta
ENSG00000157036,Lymph Node
ENSG00000157045,Urinary Bladder
ENSG00000157060,Testis
ENSG00000157064,Cerebral Cortex
ENSG00000157077,Cerebral Cortex
ENSG00000157087,Cerebral Cortex
ENSG00000157093,Testis
ENSG00000157103,Cerebral Cortex
ENSG00000157106,Skin
ENSG00000157107,Thyroid Gland
ENSG00000157110,Smooth Muscle
ENSG00000157111,Rectum
ENSG00000157119,Skeletal Muscle
ENSG00000157131,Liver
ENSG00000157150,Adipose
ENSG00000157152,Cerebral Cortex
ENSG00000157168,Thyroid Gland
ENSG00000157181,Thyroid Gland
ENSG00000157184,Rectum
ENSG00000157191,Lymph Node
ENSG00000157193,Thyroid Gland
ENSG00000157211,Spleen
ENSG00000157212,Testis
ENSG00000157214,Prostate gland
ENSG00000157216,Ovary
ENSG00000157219,Cerebral Cortex
ENSG00000157224,Prostate gland
ENSG00000157227,Gall Bladder
ENSG00000157240,Thyroid Gland
ENSG00000157259,Thyroid Gland
ENSG00000157303,Testis
ENSG00000157315,Pancreas
ENSG00000157322,Kidney
ENSG00000157326,Kidney
ENSG00000157330,Testis
ENSG00000157335,Kidney
ENSG00000157343,Testis
ENSG00000157349,Testis
ENSG00000157350,Appendix
ENSG00000157353,Duodenum
ENSG00000157353,Fallopian Tube
ENSG00000157353,Spleen
ENSG00000157353,Thyroid Gland
ENSG00000157368,Spleen
ENSG00000157379,Esophagus
ENSG00000157388,Adrenal Gland
ENSG00000157388,Fallopian Tube
ENSG00000157399,Liver
ENSG00000157404,Thyroid Gland
ENSG00000157423,Fallopian Tube
ENSG00000157426,Ovary
ENSG00000157429,Testis
ENSG00000157429,Thyroid Gland
ENSG00000157445,Cerebral Cortex
ENSG00000157450,Thyroid Gland
ENSG00000157456,Testis
ENSG00000157470,Cerebral Cortex
ENSG00000157483,Gall Bladder
ENSG00000157500,Thyroid Gland
ENSG00000157502,Ovary
ENSG00000157510,Placenta
ENSG00000157514,Appendix
ENSG00000157538,Lymph Node
ENSG00000157540,Bone Marrow
ENSG00000157542,Cerebral Cortex
ENSG00000157551,Thyroid Gland
ENSG00000157554,Spleen
ENSG00000157557,Spleen
ENSG00000157570,Smooth Muscle
ENSG00000157578,Testis
ENSG00000157593,Thyroid Gland
ENSG00000157600,Lung
ENSG00000157601,Spleen
ENSG00000157613,Stomach
ENSG00000157617,Adrenal Gland
ENSG00000157625,Endometrium
ENSG00000157637,Spleen
ENSG00000157653,Testis
ENSG00000157654,Adipose
ENSG00000157654,Heart
ENSG00000157654,Smooth Muscle
ENSG00000157657,Ovary
ENSG00000157680,Thyroid Gland
ENSG00000157693,Cerebral Cortex
ENSG00000157703,Fallopian Tube
ENSG00000157703,Testis
ENSG00000157734,Lymph Node
ENSG00000157734,Tonsil
ENSG00000157741,Testis
ENSG00000157764,Testis
ENSG00000157765,Lung
ENSG00000157766,Testis
ENSG00000157778,Fallopian Tube
ENSG00000157782,Cerebral Cortex
ENSG00000157796,Endometrium
ENSG00000157800,Endometrium
ENSG00000157823,Thyroid Gland
ENSG00000157827,Cerebral Cortex
ENSG00000157833,Cerebral Cortex
ENSG00000157837,Skin
ENSG00000157851,Cerebral Cortex
ENSG00000157856,Fallopian Tube
ENSG00000157869,Testis
ENSG00000157870,Small Intestine
ENSG00000157873,Spleen
ENSG00000157881,Spleen
ENSG00000157884,Testis
ENSG00000157890,Fallopian Tube
ENSG00000157895,Cerebral Cortex
ENSG00000157895,Fallopian Tube
ENSG00000157895,Ovary
ENSG00000157911,Prostate gland
ENSG00000157911,Testis
ENSG00000157916,Prostate gland
ENSG00000157927,Testis
ENSG00000157933,Lung
ENSG00000157954,Testis
ENSG00000157978,Spleen
ENSG00000157985,Cerebral Cortex
ENSG00000157992,Fallopian Tube
ENSG00000157999,Testis
ENSG00000158006,Thyroid Gland
ENSG00000158008,Cerebral Cortex
ENSG00000158014,Thyroid Gland
ENSG00000158019,Adrenal Gland
ENSG00000158022,Skeletal Muscle
ENSG00000158023,Fallopian Tube
ENSG00000158042,Placenta
ENSG00000158050,Bone Marrow
ENSG00000158055,Esophagus
ENSG00000158062,Fallopian Tube
ENSG00000158077,Testis
ENSG00000158079,Testis
ENSG00000158089,Kidney
ENSG00000158092,Tonsil
ENSG00000158104,Liver
ENSG00000158106,Thyroid Gland
ENSG00000158109,Cerebral Cortex
ENSG00000158113,Fallopian Tube
ENSG00000158122,Thyroid Gland
ENSG00000158125,Small Intestine
ENSG00000158156,Placenta
ENSG00000158158,Colon
ENSG00000158161,Tonsil
ENSG00000158163,Fallopian Tube
ENSG00000158164,Prostate gland
ENSG00000158169,Testis
ENSG00000158186,Adipose
ENSG00000158195,Esophagus
ENSG00000158201,Rectum
ENSG00000158220,Lung
ENSG00000158234,Fallopian Tube
ENSG00000158246,Esophagus
ENSG00000158258,Ovary
ENSG00000158270,Placenta
ENSG00000158286,Heart
ENSG00000158290,Endometrium
ENSG00000158292,Lung
ENSG00000158296,Kidney
ENSG00000158301,Ovary
ENSG00000158315,Skin
ENSG00000158321,Salivary Gland
ENSG00000158352,Lung
ENSG00000158373,Prostate gland
ENSG00000158402,Testis
ENSG00000158406,Prostate gland
ENSG00000158411,Lymph Node
ENSG00000158417,Prostate gland
ENSG00000158423,Testis
ENSG00000158427,Endometrium
ENSG00000158427,Ovary
ENSG00000158428,Fallopian Tube
ENSG00000158435,Placenta
ENSG00000158445,Cerebral Cortex
ENSG00000158457,Kidney
ENSG00000158458,Ovary
ENSG00000158467,Rectum
ENSG00000158470,Bone Marrow
ENSG00000158473,Appendix
ENSG00000158477,Skin
ENSG00000158480,Testis
ENSG00000158481,Tonsil
ENSG00000158485,Skin
ENSG00000158486,Fallopian Tube
ENSG00000158488,Skin
ENSG00000158516,Pancreas
ENSG00000158517,Bone Marrow
ENSG00000158525,Testis
ENSG00000158526,Cerebral Cortex
ENSG00000158528,Cerebral Cortex
ENSG00000158545,Testis
ENSG00000158552,Thyroid Gland
ENSG00000158553,Testis
ENSG00000158555,Spleen
ENSG00000158560,Cerebral Cortex
ENSG00000158571,Skeletal Muscle
ENSG00000158578,Bone Marrow
ENSG00000158604,Thyroid Gland
ENSG00000158615,Bone Marrow
ENSG00000158623,Ovary
ENSG00000158636,Endometrium
ENSG00000158636,Ovary
ENSG00000158639,Testis
ENSG00000158669,Endometrium
ENSG00000158683,Adipose
ENSG00000158683,Testis
ENSG00000158691,Thyroid Gland
ENSG00000158710,Lung
ENSG00000158711,Prostate gland
ENSG00000158714,Appendix
ENSG00000158715,Prostate gland
ENSG00000158716,Adrenal Gland
ENSG00000158717,Bone Marrow
ENSG00000158747,Ovary
ENSG00000158748,Cerebral Cortex
ENSG00000158764,Small Intestine
ENSG00000158769,Lung
ENSG00000158773,Spleen
ENSG00000158786,Tonsil
ENSG00000158792,Cerebral Cortex
ENSG00000158792,Lung
ENSG00000158793,Adrenal Gland
ENSG00000158796,Testis
ENSG00000158805,Lymph Node
ENSG00000158806,Thyroid Gland
ENSG00000158813,Thyroid Gland
ENSG00000158815,Adrenal Gland
ENSG00000158816,Testis
ENSG00000158825,Bone Marrow
ENSG00000158828,Testis
ENSG00000158850,Lymph Node
ENSG00000158850,Thyroid Gland
ENSG00000158856,Cerebral Cortex
ENSG00000158859,Appendix
ENSG00000158863,Spleen
ENSG00000158864,Heart
ENSG00000158865,Small Intestine
ENSG00000158869,Appendix
ENSG00000158874,Liver
ENSG00000158882,Cerebral Cortex
ENSG00000158882,Smooth Muscle
ENSG00000158887,Adipose
ENSG00000158901,Testis
ENSG00000158901,Thyroid Gland
ENSG00000158941,Testis
ENSG00000158955,Kidney
ENSG00000158966,Ovary
ENSG00000158985,Lymph Node
ENSG00000158987,Lymph Node
ENSG00000159023,Lymph Node
ENSG00000159055,Testis
ENSG00000159063,Testis
ENSG00000159069,Testis
ENSG00000159079,Testis
ENSG00000159082,Cerebral Cortex
ENSG00000159086,Bone Marrow
ENSG00000159110,Appendix
ENSG00000159111,Ovary
ENSG00000159128,Placenta
ENSG00000159131,Tonsil
ENSG00000159140,Bone Marrow
ENSG00000159147,Testis
ENSG00000159164,Cerebral Cortex
ENSG00000159166,Esophagus
ENSG00000159167,Thyroid Gland
ENSG00000159173,Skeletal Muscle
ENSG00000159176,Smooth Muscle
ENSG00000159182,Prostate gland
ENSG00000159184,Prostate gland
ENSG00000159189,Spleen
ENSG00000159197,Stomach
ENSG00000159199,Rectum
ENSG00000159200,Liver
ENSG00000159202,Thyroid Gland
ENSG00000159208,Thyroid Gland
ENSG00000159210,Thyroid Gland
ENSG00000159212,Thyroid Gland
ENSG00000159214,Testis
ENSG00000159216,Gall Bladder
ENSG00000159217,Testis
ENSG00000159224,Duodenum
ENSG00000159228,Duodenum
ENSG00000159231,Skin
ENSG00000159248,Adrenal Gland
ENSG00000159251,Heart
ENSG00000159256,Endometrium
ENSG00000159259,Bone Marrow
ENSG00000159261,Liver
ENSG00000159263,Esophagus
ENSG00000159267,Thyroid Gland
ENSG00000159289,Testis
ENSG00000159307,Ovary
ENSG00000159314,Spleen
ENSG00000159322,Appendix
ENSG00000159335,Prostate gland
ENSG00000159337,Skin
ENSG00000159339,Bone Marrow
ENSG00000159346,Bone Marrow
ENSG00000159348,Skin
ENSG00000159352,Testis
ENSG00000159363,Cerebral Cortex
ENSG00000159374,Testis
ENSG00000159377,Lymph Node
ENSG00000159387,Adipose
ENSG00000159388,Ovary
ENSG00000159398,Liver
ENSG00000159399,Adipose
ENSG00000159409,Cerebral Cortex
ENSG00000159423,Kidney
ENSG00000159433,Testis
ENSG00000159445,Testis
ENSG00000159450,Spleen
ENSG00000159455,Skin
ENSG00000159459,Thyroid Gland
ENSG00000159461,Testis
ENSG00000159479,Thyroid Gland
ENSG00000159495,Testis
ENSG00000159495,Tonsil
ENSG00000159496,Bone Marrow
ENSG00000159516,Skin
ENSG00000159527,Skin
ENSG00000159556,Prostate gland
ENSG00000159579,Testis
ENSG00000159588,Fallopian Tube
ENSG00000159592,Thyroid Gland
ENSG00000159593,Endometrium
ENSG00000159593,Testis
ENSG00000159596,Thyroid Gland
ENSG00000159618,Tonsil
ENSG00000159625,Testis
ENSG00000159640,Small Intestine
ENSG00000159648,Testis
ENSG00000159650,Liver
ENSG00000159658,Thyroid Gland
ENSG00000159674,Prostate gland
ENSG00000159685,Testis
ENSG00000159692,Spleen
ENSG00000159708,Testis
ENSG00000159713,Fallopian Tube
ENSG00000159714,Fallopian Tube
ENSG00000159720,Thyroid Gland
ENSG00000159723,Adrenal Gland
ENSG00000159733,Cerebral Cortex
ENSG00000159753,Lymph Node
ENSG00000159761,Testis
ENSG00000159763,Salivary Gland
ENSG00000159784,Cerebral Cortex
ENSG00000159788,Skin
ENSG00000159792,Testis
ENSG00000159840,Endometrium
ENSG00000159842,Cerebral Cortex
ENSG00000159871,Skin
ENSG00000159873,Testis
ENSG00000159882,Ovary
ENSG00000159882,Thyroid Gland
ENSG00000159884,Adipose
ENSG00000159885,Testis
ENSG00000159899,Endometrium
ENSG00000159905,Cerebral Cortex
ENSG00000159905,Ovary
ENSG00000159905,Thyroid Gland
ENSG00000159915,Testis
ENSG00000159917,Lymph Node
ENSG00000159921,Liver
ENSG00000159921,Rectum
ENSG00000159958,Tonsil
ENSG00000159961,Lymph Node
ENSG00000160007,Testis
ENSG00000160013,Lung
ENSG00000160014,Cerebral Cortex
ENSG00000160049,Ovary
ENSG00000160050,Skeletal Muscle
ENSG00000160051,Testis
ENSG00000160055,Fallopian Tube
ENSG00000160058,Testis
ENSG00000160062,Endometrium
ENSG00000160062,Thyroid Gland
ENSG00000160072,Bone Marrow
ENSG00000160075,Thyroid Gland
ENSG00000160087,Testis
ENSG00000160094,Endometrium
ENSG00000160097,Skeletal Muscle
ENSG00000160111,Lung
ENSG00000160113,Duodenum
ENSG00000160117,Bone Marrow
ENSG00000160124,Skin
ENSG00000160131,Thyroid Gland
ENSG00000160145,Cerebral Cortex
ENSG00000160161,Testis
ENSG00000160179,Spleen
ENSG00000160180,Rectum
ENSG00000160181,Stomach
ENSG00000160182,Stomach
ENSG00000160183,Stomach
ENSG00000160185,Lymph Node
ENSG00000160188,Fallopian Tube
ENSG00000160190,Duodenum
ENSG00000160191,Prostate gland
ENSG00000160193,Lymph Node
ENSG00000160194,Prostate gland
ENSG00000160199,Thyroid Gland
ENSG00000160200,Thyroid Gland
ENSG00000160201,Bone Marrow
ENSG00000160202,Kidney
ENSG00000160207,Testis
ENSG00000160208,Lymph Node
ENSG00000160209,Testis
ENSG00000160211,Testis
ENSG00000160213,Esophagus
ENSG00000160214,Lymph Node
ENSG00000160216,Kidney
ENSG00000160218,Bone Marrow
ENSG00000160219,Spleen
ENSG00000160221,Kidney
ENSG00000160223,Lymph Node
ENSG00000160224,Lymph Node
ENSG00000160226,Spleen
ENSG00000160229,Ovary
ENSG00000160233,Ovary
ENSG00000160255,Bone Marrow
